SYMBOL,SECTOR,holidays
SRGHFL-EQ,Full Market / Other,
SRHHYPOLTD-EQ,Full Market / Other,
SRM-EQ,Full Market / Other,
SRTL-EQ,Full Market / Other,
SSDL-EQ,Full Market / Other,
SSWL-EQ,Full Market / Other,
STALLION-EQ,Full Market / Other,
STANLEY-EQ,Full Market / Other,
STAR-EQ,Full Market / Other,
STARCEMENT-EQ,Full Market / Other,
STARPAPER-EQ,Full Market / Other,
STARTECK-EQ,Full Market / Other,
STCINDIA-EQ,Full Market / Other,
STEELCAS-EQ,Full Market / Other,
STEELCITY-EQ,Full Market / Other,
STEELXIND-EQ,Full Market / Other,
STEL-EQ,Full Market / Other,
STERTOOLS-EQ,Full Market / Other,
STOVEKRAFT-EQ,Full Market / Other,
STUDDS-EQ,Full Market / Other,
STYL-EQ,Full Market / Other,
STYLAMIND-EQ,Full Market / Other,
STYRENIX-EQ,Full Market / Other,
SUBROS-EQ,Full Market / Other,
SUDARCOLOR-EQ,Full Market / Other,
SUDARSCHEM-EQ,Full Market / Other,
SUDEEPPHRM-EQ,Full Market / Other,
SUKHJITS-EQ,Full Market / Other,
SULA-EQ,Full Market / Other,
SUMEETINDS-EQ,Full Market / Other,
SUMMITSEC-EQ,Full Market / Other,
SUNCLAY-EQ,Full Market / Other,
SUNDARAM-EQ,Full Market / Other,
SUNDRMBRAK-EQ,Full Market / Other,
SUNDRMFAST-EQ,Full Market / Other,
SUNDROP-EQ,Full Market / Other,
SUNFLAG-EQ,Full Market / Other,
SUNTECK-EQ,Full Market / Other,
SUPERHOUSE-EQ,Full Market / Other,
SUPERSPIN-EQ,Full Market / Other,
SUPRAJIT-EQ,Full Market / Other,
SUPREME-EQ,Full Market / Other,
SUPREMEINF-EQ,Full Market / Other,
SUPRIYA-EQ,Full Market / Other,
SURAJEST-EQ,Full Market / Other,
SURAJLTD-EQ,Full Market / Other,
SURAKSHA-EQ,Full Market / Other,
SURANASOL-EQ,Full Market / Other,
SURANAT&P-EQ,Full Market / Other,
SURYALA-EQ,Full Market / Other,
SURYALAXMI-EQ,Full Market / Other,
SURYAROSNI-EQ,Full Market / Other,
SURYODAY-EQ,Full Market / Other,
SUTLEJTEX-EQ,Full Market / Other,
SUVEN-EQ,Full Market / Other,
SUVIDHAA-EQ,Full Market / Other,
SUYOG-EQ,Full Market / Other,
SVLL-EQ,Full Market / Other,
SWARAJENG-EQ,Full Market / Other,
SWELECTES-EQ,Full Market / Other,
SWSOLAR-EQ,Full Market / Other,
SYMPHONY-EQ,Full Market / Other,
SYNCOMF-EQ,Full Market / Other,
SYSTMTXC-EQ,Full Market / Other,
TAALTECH-EQ,Full Market / Other,
TAINWALCHM-EQ,Full Market / Other,
TAJGVK-EQ,Full Market / Other,
TALBROAUTO-EQ,Full Market / Other,
TAMBOLIIN-EQ,Full Market / Other,
TANLA-EQ,Full Market / Other,
TARACHAND-EQ,Full Market / Other,
TARAPUR-EQ,Full Market / Other,
TARC-EQ,Full Market / Other,
TARMAT-EQ,Full Market / Other,
TARSONS-EQ,Full Market / Other,
TASTYBITE-EQ,Full Market / Other,
TATVA-EQ,Full Market / Other,
TBZ-EQ,Full Market / Other,
TCC-EQ,Full Market / Other,
TCI-EQ,Full Market / Other,
TCIEXP-EQ,Full Market / Other,
TCIFINANCE-EQ,Full Market / Other,
TCPLPACK-EQ,Full Market / Other,
TDPOWERSYS-EQ,Full Market / Other,
TEAMGTY-EQ,Full Market / Other,
TEAMLEASE-EQ,Full Market / Other,
TECHNVISN-EQ,Full Market / Other,
TECILCHEM-EQ,Full Market / Other,
TEMBO-EQ,Full Market / Other,
TERASOFT-EQ,Full Market / Other,
TEXINFRA-EQ,Full Market / Other,
TEXMOPIPES-EQ,Full Market / Other,
TEXRAIL-EQ,Full Market / Other,
TFCILTD-EQ,Full Market / Other,
TFL-EQ,Full Market / Other,
TGBHOTELS-EQ,Full Market / Other,
THACKER-EQ,Full Market / Other,
THAKDEV-EQ,Full Market / Other,
THANGAMAYL-EQ,Full Market / Other,
THEINVEST-EQ,Full Market / Other,
THEJO-EQ,Full Market / Other,
THEMISMED-EQ,Full Market / Other,
THOMASCOOK-EQ,Full Market / Other,
THOMASCOTT-EQ,Full Market / Other,
THYROCARE-EQ,Full Market / Other,
TI-EQ,Full Market / Other,
TICL-EQ,Full Market / Other,
TIIL-EQ,Full Market / Other,
TIL-EQ,Full Market / Other,
TIMETECHNO-EQ,Full Market / Other,
TIMEX-EQ,Full Market / Other,
TINNARUBR-EQ,Full Market / Other,
TIPSFILMS-EQ,Full Market / Other,
TIPSMUSIC-EQ,Full Market / Other,
TIRUMALCHM-EQ,Full Market / Other,
TMB-EQ,Full Market / Other,
TNPETRO-EQ,Full Market / Other,
TNPL-EQ,Full Market / Other,
TNTELE-EQ,Full Market / Other,
TOLINS-EQ,Full Market / Other,
TOTAL-EQ,Full Market / Other,
TOUCHWOOD-EQ,Full Market / Other,
TPHQ-EQ,Full Market / Other,
TPLPLASTEH-EQ,Full Market / Other,
TRACXN-EQ,Full Market / Other,
TRANSPEK-EQ,Full Market / Other,
TRANSRAILL-EQ,Full Market / Other,
TRANSWORLD-EQ,Full Market / Other,
TREEHOUSE-EQ,Full Market / Other,
TREJHARA-EQ,Full Market / Other,
TREL-EQ,Full Market / Other,
TRF-EQ,Full Market / Other,
TRIGYN-EQ,Full Market / Other,
TRIVENI-EQ,Full Market / Other,
TRU-EQ,Full Market / Other,
TRUALT-EQ,Full Market / Other,
TSFINV-EQ,Full Market / Other,
TTKHLTCARE-EQ,Full Market / Other,
TTKPRESTIG-EQ,Full Market / Other,
TTL-EQ,Full Market / Other,
TVSELECT-EQ,Full Market / Other,
TVSHLTD-EQ,Full Market / Other,
TVSSCS-EQ,Full Market / Other,
TVSSRICHAK-EQ,Full Market / Other,
TVTODAY-EQ,Full Market / Other,
TVVISION-EQ,Full Market / Other,
UCAL-EQ,Full Market / Other,
UDS-EQ,Full Market / Other,
UEL-EQ,Full Market / Other,
UFBL-EQ,Full Market / Other,
UFLEX-EQ,Full Market / Other,
UFO-EQ,Full Market / Other,
UGARSUGAR-EQ,Full Market / Other,
UGROCAP-EQ,Full Market / Other,
UJJIVANSFB-EQ,Full Market / Other,
ULTRAMAR-EQ,Full Market / Other,
UMAEXPORTS-EQ,Full Market / Other,
UMIYA-MRO-EQ,Full Market / Other,
UNICHEMLAB-EQ,Full Market / Other,
UNIDT-EQ,Full Market / Other,
UNIECOM-EQ,Full Market / Other,
UNIENTER-EQ,Full Market / Other,
UNIMECH-EQ,Full Market / Other,
UNIPARTS-EQ,Full Market / Other,
UNITECH-EQ,Full Market / Other,
UNITEDTEA-EQ,Full Market / Other,
UNIVASTU-EQ,Full Market / Other,
UNIVCABLES-EQ,Full Market / Other,
URAVIDEF-EQ,Full Market / Other,
URJA-EQ,Full Market / Other,
USK-EQ,Full Market / Other,
UTKARSHBNK-EQ,Full Market / Other,
UTLSOLAR-EQ,Full Market / Other,
UTTAMSUGAR-EQ,Full Market / Other,
UYFINCORP-EQ,Full Market / Other,
V2RETAIL-EQ,Full Market / Other,
VADILALIND-EQ,Full Market / Other,
VAIBHAVGBL-EQ,Full Market / Other,
VAKRANGEE-EQ,Full Market / Other,
VALIANTORG-EQ,Full Market / Other,
VARDHACRLC-EQ,Full Market / Other,
VARROC-EQ,Full Market / Other,
VASWANI-EQ,Full Market / Other,
VCL-EQ,Full Market / Other,
VEEDOL-EQ,Full Market / Other,
VELJAN-EQ,Full Market / Other,
VENKEYS-EQ,Full Market / Other,
VENTIVE-EQ,Full Market / Other,
VENUSPIPES-EQ,Full Market / Other,
VENUSREM-EQ,Full Market / Other,
VERANDA-EQ,Full Market / Other,
VESUVIUS-EQ,Full Market / Other,
VETO-EQ,Full Market / Other,
VGL-EQ,Full Market / Other,
VGUARD-EQ,Full Market / Other,
VHL-EQ,Full Market / Other,
VIDHIING-EQ,Full Market / Other,
VIDYAWIRES-EQ,Full Market / Other,
VIKASECO-EQ,Full Market / Other,
VIKASLIFE-EQ,Full Market / Other,
VIKRAMSOLR-EQ,Full Market / Other,
VIKRAN-EQ,Full Market / Other,
VIMTALABS-EQ,Full Market / Other,
VINATIORGA-EQ,Full Market / Other,
VINCOFE-EQ,Full Market / Other,
VINDHYATEL-EQ,Full Market / Other,
VINNY-EQ,Full Market / Other,
VINYLINDIA-EQ,Full Market / Other,
VIPIND-EQ,Full Market / Other,
VIPULLTD-EQ,Full Market / Other,
VIRINCHI-EQ,Full Market / Other,
VISAKAIND-EQ,Full Market / Other,
VISHNU-EQ,Full Market / Other,
VISHWARAJ-EQ,Full Market / Other,
VIVIDHA-EQ,Full Market / Other,
VIYASH-EQ,Full Market / Other,
VLSFINANCE-EQ,Full Market / Other,
VMART-EQ,Full Market / Other,
VOLTAMP-EQ,Full Market / Other,
VRAJ-EQ,Full Market / Other,
VRLLOG-EQ,Full Market / Other,
VSSL-EQ,Full Market / Other,
VSTIND-EQ,Full Market / Other,
VSTL-EQ,Full Market / Other,
VSTTILLERS-EQ,Full Market / Other,
WAAREERTL-EQ,Full Market / Other,
WABAG-EQ,Full Market / Other,
WAKEFIT-EQ,Full Market / Other,
WALCHANNAG-EQ,Full Market / Other,
WCIL-EQ,Full Market / Other,
WEALTH-EQ,Full Market / Other,
WEBELSOLAR-EQ,Full Market / Other,
WEIZMANIND-EQ,Full Market / Other,
WEL-EQ,Full Market / Other,
WELENT-EQ,Full Market / Other,
WELSPLSOL-EQ,Full Market / Other,
WENDT-EQ,Full Market / Other,
WESTLIFE-EQ,Full Market / Other,
WEWORK-EQ,Full Market / Other,
WHEELS-EQ,Full Market / Other,
WILLAMAGOR-EQ,Full Market / Other,
WIMPLAST-EQ,Full Market / Other,
WINDLAS-EQ,Full Market / Other,
WINDMACHIN-EQ,Full Market / Other,
WIPL-EQ,Full Market / Other,
WONDERLA-EQ,Full Market / Other,
WORTHPERI-EQ,Full Market / Other,
WPIL-EQ,Full Market / Other,
WSI-EQ,Full Market / Other,
WSTCSTPAPR-EQ,Full Market / Other,
XCHANGING-EQ,Full Market / Other,
XELPMOC-EQ,Full Market / Other,
XPROINDIA-EQ,Full Market / Other,
XTGLOBAL-EQ,Full Market / Other,
YASHO-EQ,Full Market / Other,
YATHARTH-EQ,Full Market / Other,
YATRA-EQ,Full Market / Other,
YUKEN-EQ,Full Market / Other,
ZAGGLE-EQ,Full Market / Other,
ZEELEARN-EQ,Full Market / Other,
ZEEMEDIA-EQ,Full Market / Other,
ZENITHEXPO-EQ,Full Market / Other,
ZENITHSTL-EQ,Full Market / Other,
ZFSTEERING-EQ,Full Market / Other,
ZODIACLOTH-EQ,Full Market / Other,
ZOTA-EQ,Full Market / Other,
ZSARACOM-EQ,Full Market / Other,
ZUARI-EQ,Full Market / Other,
ZUARIIND-EQ,Full Market / Other,
