date,symb,clos,stge,wrsi,ws30,volu,DlPer,rvol,vspk,ascr,arnk,chan,g200,zone,rsi,delt,bbup,vtrd,bbbw,bbsq,g050,g020,adx,open,bbdn,shgh,slw,high,low,eqb,s020,s050,s100,s200,h52h,l52l,vrnk,rrnk,tren,tstr,vola,mpat,pcon,psta,pend,ppnt,xpat,patt,obv,sect
2025-08-26,FDC,462.3,Stage 1/3 (Neutral),49.46,443.69,149090,69.96,1.64,False,6.89,183.0,-2.25,False,Near Discount,33.78,29.83,False,Increasing,0.0464,True,False,False,13.12,472.95,False,612.65,381.9,472.95,458.1,497.28,477.84,483.28,459.81,462.59,658.85,366.25,273.0,99.0,Sideways,Weak,13.88,Rounding Top,63,17-06-2025,26-08-2025,Start:17-06-2025@473.2 ; Q1:03-07-2025@487.8 ; Mid:22-07-2025@490.5 ; Q3:07-08-2025@476.95 ; End:26-08-2025@462.3,,Rounding Top(63),27949540,Pharmaceuticals
2025-08-26,ZOTA,1204.3,Stage 2 (Uptrend),61.04,990.22,56860,57.94,0.59,False,6.85,184.0,-2.49,True,Near Premium,44.59,13.81,False,Decreasing,0.1921,False,True,False,33.18,1235.0,False,1378.5,450.15,1241.6,1197.0,914.32,1259.26,1172.89,1042.3,920.58,1397.3,535.0,429.0,478.0,Uptrend,Strong,46.86,Flag Pattern (Bull Flag),80,17-12-2024,28-01-2025,PoleS:17-12-2024@755.35 ; PoleE:08-01-2025@991.8 ; Consol:28-01-2025@883.2,,Flag Pattern (Bull Flag)(80),6105899,Pharmaceuticals
2025-08-26,AKZOINDIA,3425.4,Stage 4 (Downtrend),48.0,3437.56,19870,55.9,0.49,False,6.81,185.0,0.39,False,Equilibrium,41.67,26.32,False,Decreasing,0.1726,False,False,False,32.19,3412.0,False,4402.3,2533.5,3460.0,3397.6,3467.9,3548.89,3521.3,3481.32,3519.82,4649.0,3022.0,610.0,575.0,Uptrend,Strong,26.48,Inverse Head and Shoulders,92,27-12-2024,09-05-2025,LS:27-12-2024@3409.05 ; H:28-02-2025@3110.25 ; RS:09-05-2025@3429.6,Cup and Handle(87) | Head and Shoulders(72) | Broadening Formation(68),Inverse Head and Shoulders(92) | Cup and Handle(87) | Head and Shoulders(72) | Broadening Formation(68),257126,NO DATA
2025-08-26,PDMJEPAPER,137.9,Stage 1/3 (Neutral),60.38,113.57,487536,36.43,1.24,False,6.72,186.0,-4.5,True,Near Discount,63.65,40.61,False,Decreasing,0.2003,False,True,True,40.86,144.4,False,227.93,82.8,144.8,137.0,155.36,127.66,122.63,115.17,129.36,232.2,92.35,138.0,165.0,Uptrend,Strong,45.92,No Clear Pattern,0,,,,,No Clear Pattern,68848443,Paper & Forest Products
2025-08-26,IOLCP,91.84,Stage 2 (Uptrend),56.74,78.47,728437,53.92,0.29,False,6.69,187.0,-2.87,True,Near Premium,44.5,13.36,False,Decreasing,0.1526,False,False,False,17.78,94.55,False,103.16,57.44,94.95,91.53,80.3,95.94,94.13,84.45,77.42,106.0,55.43,103.0,737.0,Sideways,Moderate,49.45,No Clear Pattern,0,,,,,No Clear Pattern,89385111,Pharmaceuticals
2025-08-26,VAIBHAVGBL,207.71,Stage 4 (Downtrend),37.07,233.1,316376,63.7,1.63,False,6.57,188.0,-3.46,False,Near Discount,31.61,40.35,False,Increasing,0.1162,False,False,False,35.97,215.16,True,361.55,200.6,217.15,204.1,281.08,221.31,231.24,233.99,251.45,348.2,195.0,179.0,101.0,Downtrend,Strong,29.02,Symmetrical Triangle,81,09-05-2025,18-07-2025,H1:30-05-2025@254.12 ; H2:18-07-2025@246.38 ; L1:09-05-2025@221.4 ; L2:20-06-2025@233.3,Rounding Top(66),Symmetrical Triangle(81) | Rounding Top(66),-64008,Textiles & Apparel
2025-08-26,PRAKASH,159.88,Stage 1/3 (Neutral),47.29,163.09,409708,54.86,0.19,False,6.55,189.0,-1.03,False,Near Discount,41.16,32.54,False,Decreasing,0.221,False,False,False,19.58,161.55,False,231.4,138.57,163.0,159.15,184.98,169.61,166.96,168.89,164.04,237.0,132.51,153.0,807.0,Sideways,Moderate,64.51,Triple Top,82,16-05-2025,08-08-2025,P1:16-05-2025@180.98 ; P2:18-07-2025@178.95 ; P3:08-08-2025@177.04,Flag Pattern (Bear Flag)(76) | Diamond Bottom(72) | Rounding Top(71) | Broadening Formation(68),Triple Top(82) | Flag Pattern (Bear Flag)(76) | Diamond Bottom(72) | Rounding Top(71) | Broadening Formation(68),51239720,Metals & Mining
2025-08-26,JKIL,640.3,Stage 4 (Downtrend),38.16,690.25,101640,63.74,0.55,False,6.51,190.0,-1.33,False,Discount,30.51,28.06,False,Decreasing,0.1269,False,False,False,17.32,648.9,False,903.3,629.95,650.6,636.5,766.62,678.94,705.34,700.3,709.26,890.0,578.0,335.0,511.0,Sideways,Moderate,20.71,Triple Top,70,23-05-2025,18-07-2025,P1:23-05-2025@725.95 ; P2:13-06-2025@735.1 ; P3:18-07-2025@733.25,Double Top(66) | Diamond Top(60) | Rounding Top(59),Triple Top(70) | Double Top(66) | Diamond Top(60) | Rounding Top(59),13942061,Construction & Engineering
2025-08-26,KAMATHOTEL,300.79,Stage 2 (Uptrend),64.18,262.62,216400,35.77,0.55,False,6.51,190.0,0.12,True,Near Premium,73.59,14.93,False,Decreasing,0.3391,False,True,True,49.88,300.43,False,343.5,186.1,307.2,297.2,264.8,268.64,250.03,247.64,248.15,353.6,175.0,216.0,511.0,Uptrend,Strong,49.52,No Clear Pattern,0,,,,,No Clear Pattern,7389073,Hotels & Entertainment Services
2025-08-26,SDBL,139.42,Stage 2 (Uptrend),49.12,138.13,465964,64.06,0.48,False,6.5,192.0,-0.19,True,Equilibrium,38.4,19.42,False,Decreasing,0.1593,False,False,False,32.1,139.69,False,170.15,96.95,140.86,138.11,133.55,145.9,153.68,146.7,129.48,173.03,95.61,140.0,590.0,Downtrend,Strong,39.21,Rounding Top,79,13-05-2025,26-08-2025,Start:13-05-2025@134.51 ; Q1:06-06-2025@151.26 ; Mid:03-07-2025@157.07 ; Q3:30-07-2025@153.76 ; End:26-08-2025@139.42,Broadening Formation(68),Rounding Top(79) | Broadening Formation(68),1467607,Beverages
2025-08-26,TTKPRESTIG,640.15,Stage 1/3 (Neutral),45.68,637.07,100799,81.71,1.2,False,6.45,193.0,-2.19,False,Near Discount,49.59,35.64,False,Increasing,0.0674,False,True,True,20.17,654.5,False,1013.9,586.6,656.95,633.1,800.25,639.91,633.33,635.26,695.54,994.7,582.45,338.0,174.0,Sideways,Moderate,18.25,Triple Bottom,90,02-05-2025,15-08-2025,P1:02-05-2025@612.0 ; P2:13-06-2025@619.95 ; P3:15-08-2025@631.7,Rounding Bottom(79) | Symmetrical Triangle(74),Triple Bottom(90) | Rounding Bottom(79) | Symmetrical Triangle(74),5285363,Household Goods
2025-08-26,LOTUSEYE,103.53,Stage 2 (Uptrend),77.71,71.35,614232,27.7,3.23,True,6.36,194.0,2.0,True,Premium,88.86,5.45,False,Increasing,0.5042,False,True,True,41.43,101.5,False,103.53,52.45,109.5,100.1,77.99,80.37,75.92,73.97,70.12,109.5,54.99,123.0,39.0,Uptrend,Strong,44.8,Rising Wedge,89,14-03-2025,01-08-2025,UL1:04-04-2025@67.95 ; UL2:02-05-2025@81.49 ; UL3:13-06-2025@71.94 ; UL4:18-07-2025@75.41 ; LL1:14-03-2025@57.06 ; LL2:11-04-2025@64.48 ; LL3:20-06-2025@70.02 ; LL4:01-08-2025@72.49,Cup and Handle(87) | Diamond Bottom(80) | Long-term Rounding Bottom(79),Rising Wedge(89) | Cup and Handle(87) | Diamond Bottom(80) | Long-term Rounding Bottom(79),11310406,Healthcare Providers & Services
2025-08-26,REPCOHOME,357.8,Stage 4 (Downtrend),39.33,383.48,177788,66.08,0.82,False,6.36,194.0,-2.51,False,Near Discount,23.14,39.87,False,Decreasing,0.1737,False,False,False,28.18,367.0,False,568.55,311.25,368.25,355.55,439.9,385.7,414.21,403.55,402.31,595.0,310.0,247.0,312.0,Downtrend,Strong,22.03,Diamond Bottom,80,03-01-2025,18-07-2025,H1:03-01-2025@435.8 ; H2:18-04-2025@398.3 ; H3:18-07-2025@448.75 ; L1:24-01-2025@387.95 ; L2:09-05-2025@372.45 ; L3:11-07-2025@429.35,Rounding Top(59),Diamond Bottom(80) | Rounding Top(59),-2691138,Banking Services
2024-09-24,DEEPENR,312.25,Unknown,78.58,,201826,,0.45,False,6.3,196.0,0.0,False,Near Premium,67.77,6.79,False,Increasing,0.4637,False,True,True,36.05,312.25,False,333.49,155.7,312.25,298.0,244.6,281.7,221.34,,,335.0,152.85,226.0,614.0,Uptrend,Strong,104.61,Double Bottom,78,31-05-2024,28-06-2024,P1:31-05-2024@168.6 ; P2:28-06-2024@168.71,,Double Bottom(78),9793701,NO DATA
2025-08-26,MANINFRA,163.82,Stage 4 (Downtrend),45.88,163.9,373524,50.67,0.75,False,6.12,197.0,0.1,False,Near Discount,43.08,37.66,False,Decreasing,0.1451,False,False,False,27.96,163.66,False,255.26,136.05,164.79,160.6,195.66,166.96,174.02,166.98,182.13,262.8,135.1,164.0,361.0,Downtrend,Strong,29.45,Broadening Formation,68,21-03-2025,15-08-2025,H1:21-03-2025@156.54 ; H2:04-07-2025@188.48 ; L1:09-05-2025@149.26 ; L2:15-08-2025@156.12,Rounding Top(59),Broadening Formation(68) | Rounding Top(59),70359881,Construction & Engineering
2025-08-26,SAKSOFT,215.02,Stage 2 (Uptrend),53.85,187.21,283972,40.13,0.5,False,6.11,198.0,-2.26,True,Near Discount,51.44,43.64,False,Decreasing,0.1082,False,True,True,18.03,220.0,False,372.65,138.68,222.58,214.0,255.66,210.21,214.87,194.31,196.41,381.5,125.03,186.0,564.0,Sideways,Moderate,42.2,Rounding Top,71,17-06-2025,26-08-2025,Start:17-06-2025@196.93 ; Q1:03-07-2025@225.87 ; Mid:22-07-2025@227.78 ; Q3:07-08-2025@210.6 ; End:26-08-2025@215.02,Ascending Channel(69) | Broadening Formation(68),Rounding Top(71) | Ascending Channel(69) | Broadening Formation(68),57420361,Software & IT Services
2025-08-26,JAIBALAJI,101.03,Stage 4 (Downtrend),36.35,122.14,603231,59.86,0.96,False,6.09,199.0,-1.43,False,Discount,34.02,57.53,False,Decreasing,0.1616,False,False,False,13.58,102.5,False,233.78,100.29,102.74,100.5,167.04,106.79,114.0,115.0,139.65,237.9,99.06,125.0,247.0,Sideways,Weak,28.43,Double Top,66,18-04-2025,27-06-2025,P1:18-04-2025@133.16 ; P2:27-06-2025@134.58,Rounding Top(59),Double Top(66) | Rounding Top(59),51708910,Metals & Mining
2024-09-26,ALLSEC,1084.2,Unknown,50.11,,56078,22.11,1.77,False,6.08,200.0,-0.62,False,Equilibrium,44.39,13.4,False,Increasing,0.0738,False,False,False,27.79,1091.0,False,1220.85,969.05,1150.0,1069.25,1094.95,1120.88,1087.72,,,1251.9,910.0,432.0,88.0,Downtrend,Strong,28.99,Flag Pattern (Bull Flag),80,27-05-2024,08-07-2024,PoleS:27-05-2024@1033.5 ; PoleE:18-06-2024@1203.45 ; Consol:08-07-2024@1109.2,Rounding Bottom(75),Flag Pattern (Bull Flag)(80) | Rounding Bottom(75),482198,NO DATA
2025-08-26,TIIL,2521.6,Stage 1/3 (Neutral),40.67,2771.46,23704,50.51,1.42,False,5.98,201.0,-4.8,False,Near Discount,27.78,35.89,False,Increasing,0.3344,False,False,False,29.4,2648.8,False,3891.55,2211.25,2648.8,2498.0,3051.4,2903.52,3045.4,2878.15,2789.1,3933.0,2050.0,581.0,128.0,Downtrend,Strong,45.0,Broadening Formation,68,24-01-2025,25-07-2025,H1:07-02-2025@2679.75 ; H2:25-07-2025@3320.8 ; L1:24-01-2025@2611.9 ; L2:13-06-2025@2863.1,Rounding Top(59),Broadening Formation(68) | Rounding Top(59),1404631,"Machinery, Equipment & Components"
2025-08-26,HGINFRA,977.1,Stage 4 (Downtrend),39.83,1074.55,60781,60.48,0.8,False,5.94,202.0,-1.99,False,Discount,39.3,40.7,False,Decreasing,0.1009,False,False,False,19.25,996.9,False,1823.45,963.0,999.2,973.0,1393.22,1002.88,1038.82,1074.44,1171.61,1647.85,928.55,417.0,328.0,Sideways,Moderate,26.35,Head and Shoulders,72,21-03-2025,18-07-2025,LS:21-03-2025@1127.75 ; H:16-05-2025@1227.3 ; RS:18-07-2025@1101.7,,Head and Shoulders(72),3561764,Construction & Engineering
2025-08-26,HCC,25.85,Stage 4 (Downtrend),42.45,27.67,2285572,,0.75,False,5.91,203.0,-3.04,False,Near Discount,41.23,49.21,False,Decreasing,0.1034,False,False,False,29.19,26.66,False,55.75,22.62,26.8,25.75,39.18,26.42,28.23,28.63,31.2,50.9,21.97,38.0,361.0,Downtrend,Strong,39.51,Symmetrical Triangle,74,25-04-2025,15-08-2025,H1:25-04-2025@27.26 ; H2:06-06-2025@34.83 ; L1:09-05-2025@24.31 ; L2:15-08-2025@25.64,Rounding Top(59),Symmetrical Triangle(74) | Rounding Top(59),1045321718,Construction & Engineering
2025-08-26,MASFIN,307.35,Stage 2 (Uptrend),56.13,280.43,190338,51.33,1.68,False,5.85,204.0,-1.81,True,Near Premium,46.76,12.3,False,Increasing,0.0575,True,False,True,18.27,313.0,False,346.2,229.83,314.35,304.5,288.02,307.3,311.29,294.1,277.05,350.45,220.06,239.0,96.0,Sideways,Moderate,19.79,Long-term Cup and Handle,87,06-11-2024,19-06-2025,RimL:06-11-2024@300.75 ; Btm:03-03-2025@229.83 ; RimR:09-06-2025@301.9 ; Hdl:19-06-2025@288.35,Diamond Bottom(80) | Ascending Channel(77) | Broadening Formation(72),Long-term Cup and Handle(87) | Diamond Bottom(80) | Ascending Channel(77) | Broadening Formation(72),2664898,Banking Services
2025-08-26,DYNAMATECH,6483.5,Stage 4 (Downtrend),44.13,6652.01,8909,50.74,1.39,False,5.78,205.0,1.3,False,Near Discount,40.34,27.45,False,Increasing,0.0566,False,False,False,20.88,6400.0,False,8736.4,5738.9,6601.5,6320.0,7237.65,6584.62,6925.41,6775.84,7004.96,8937.0,5444.15,701.0,133.0,Sideways,Moderate,30.27,Broadening Formation,68,28-02-2025,01-08-2025,H1:28-02-2025@6775.95 ; H2:18-07-2025@7266.0 ; L1:04-04-2025@6069.4 ; L2:01-08-2025@6416.0,Double Top(66) | Rounding Top(59),Broadening Formation(68) | Double Top(66) | Rounding Top(59),394603,Automobiles & Auto Parts
2025-08-26,GANECOS,1339.0,Stage 4 (Downtrend),38.77,1487.64,42537,61.53,0.67,False,5.7,206.0,-4.22,False,Near Discount,38.36,46.1,False,Decreasing,0.1509,False,False,False,28.66,1398.0,False,2399.05,1079.8,1398.0,1331.6,1739.43,1414.32,1464.77,1503.38,1666.1,2484.2,1244.75,484.0,410.0,Downtrend,Strong,35.37,Symmetrical Triangle,74,02-05-2025,04-07-2025,H1:13-06-2025@1560.3 ; H2:04-07-2025@1537.8 ; L1:02-05-2025@1438.3 ; L2:27-06-2025@1472.0,Triple Top(70) | Double Top(66),Symmetrical Triangle(74) | Triple Top(70) | Double Top(66),4702776,Textiles & Apparel
2025-08-26,KKCL,521.4,Stage 1/3 (Neutral),50.32,496.2,107558,76.85,1.98,False,5.61,207.0,3.04,False,Near Discount,47.01,23.77,False,Increasing,0.1843,False,False,False,23.23,506.0,False,754.8,430.75,526.5,503.15,592.78,532.42,535.6,496.98,525.83,684.0,425.0,322.0,77.0,Sideways,Moderate,36.68,Ascending Channel,81,02-05-2025,15-08-2025,UL1:16-05-2025@454.95 ; UL2:13-06-2025@511.0 ; UL3:04-07-2025@578.65 ; UL4:01-08-2025@557.1 ; LL1:02-05-2025@438.05 ; LL2:30-05-2025@433.25 ; LL3:25-07-2025@546.9 ; LL4:15-08-2025@493.45,Broadening Formation(72) | Rounding Top(63),Ascending Channel(81) | Broadening Formation(72) | Rounding Top(63),1709383,Textiles & Apparel
2025-08-26,DPABHUSHAN,1579.4,Stage 2 (Uptrend),53.42,1507.96,35448,23.25,0.75,False,5.6,208.0,-1.01,True,Equilibrium,42.21,18.04,False,Decreasing,0.0551,True,True,False,21.28,1595.5,False,1854.9,1181.7,1609.9,1560.0,1518.3,1634.37,1563.71,1518.71,1527.35,1927.0,1265.0,514.0,361.0,Sideways,Moderate,17.26,Head and Shoulders,84,20-12-2024,04-04-2025,LS:20-12-2024@1530.9 ; H:07-02-2025@1763.7 ; RS:04-04-2025@1535.15,Double Bottom(78) | Broadening Formation(68),Head and Shoulders(84) | Double Bottom(78) | Broadening Formation(68),2242714,Specialty Retailers
2025-08-26,NACLIND,259.25,Stage 2 (Uptrend),60.75,181.84,215956,,0.68,False,5.6,208.0,0.76,True,Near Premium,44.3,23.63,False,Decreasing,0.3262,False,False,False,19.82,257.3,False,323.3,49.85,267.0,257.3,186.58,288.59,260.97,219.0,142.66,339.45,49.0,217.0,403.0,Sideways,Moderate,65.98,Broadening Formation,68,10-01-2025,01-08-2025,H1:10-01-2025@68.39 ; H2:01-08-2025@307.85 ; L1:24-01-2025@65.41 ; L2:06-06-2025@173.8,,Broadening Formation(68),79504150,Chemicals
2025-08-26,VRLLOG,277.25,Stage 2 (Uptrend),50.05,266.46,201492,56.92,1.05,False,5.59,210.0,-2.03,True,Equilibrium,35.07,14.99,False,Increasing,0.1599,False,False,False,19.35,283.0,False,323.89,222.01,283.95,272.6,272.95,288.25,295.92,278.36,265.16,326.13,217.69,227.0,217.0,Sideways,Moderate,26.99,Rounding Top,79,03-06-2025,26-08-2025,Start:03-06-2025@283.37 ; Q1:24-06-2025@282.31 ; Mid:15-07-2025@313.87 ; Q3:05-08-2025@299.42 ; End:26-08-2025@277.25,Long-term Rounding Bottom(75) | Broadening Formation(68),Rounding Top(79) | Long-term Rounding Bottom(75) | Broadening Formation(68),13476908,Freight & Logistics Services
2025-08-26,DBL,471.25,Stage 2 (Uptrend),49.69,465.26,117798,44.64,0.48,False,5.55,211.0,0.21,True,Equilibrium,45.18,19.86,False,Decreasing,0.0674,True,False,False,16.92,470.25,False,576.75,377.55,476.25,465.4,477.15,476.37,487.78,478.96,464.73,588.0,363.15,308.0,590.0,Sideways,Moderate,34.53,Rising Wedge,77,28-03-2025,15-08-2025,UL1:28-03-2025@475.9 ; UL2:18-04-2025@457.45 ; UL3:13-06-2025@532.5 ; UL4:15-08-2025@479.15 ; LL1:11-04-2025@442.65 ; LL2:02-05-2025@422.25 ; LL3:20-06-2025@488.2 ; LL4:01-08-2025@458.75,Diamond Bottom(72) | Ascending Channel(69),Rising Wedge(77) | Diamond Bottom(72) | Ascending Channel(69),32299409,Construction & Engineering
2025-08-26,KIRIINDUS,533.9,Stage 4 (Downtrend),43.88,587.91,103759,66.39,0.47,False,5.54,212.0,0.39,False,Equilibrium,43.28,27.85,False,Decreasing,0.1187,False,False,False,11.23,531.85,False,726.55,293.05,538.55,528.2,509.8,544.66,560.54,591.03,584.69,740.0,331.2,331.0,603.0,Sideways,Weak,36.68,Diamond Top,72,20-12-2024,15-08-2025,H1:20-12-2024@658.35 ; H2:28-03-2025@623.3 ; H3:18-07-2025@582.75 ; L1:24-01-2025@552.55 ; L2:04-04-2025@597.7 ; L3:15-08-2025@526.45,Broadening Formation(68),Diamond Top(72) | Broadening Formation(68),31663788,Chemicals
2025-08-26,SUNFLAG,275.6,Stage 2 (Uptrend),51.27,261.19,200783,59.66,0.62,False,5.53,213.0,-3.3,True,Near Premium,39.63,14.41,False,Decreasing,0.1214,False,False,False,15.52,285.0,False,316.35,186.9,286.2,273.05,251.62,292.1,294.79,274.86,257.51,322.0,188.15,228.0,453.0,Sideways,Moderate,41.04,Long-term Cup and Handle,83,06-01-2025,16-06-2025,RimL:06-01-2025@301.45 ; Btm:03-03-2025@207.47 ; RimR:05-06-2025@297.1 ; Hdl:16-06-2025@270.75,,Long-term Cup and Handle(83),43360383,Metals & Mining
2025-08-26,GHCL,559.5,Stage 4 (Downtrend),42.48,605.67,97859,64.25,0.8,False,5.48,214.0,-0.27,False,Near Discount,40.97,28.18,False,Increasing,0.1405,False,False,False,13.52,561.0,False,758.5,480.0,567.85,557.1,619.25,575.58,594.67,603.93,627.75,779.0,511.05,345.0,328.0,Sideways,Weak,37.92,Triple Top,70,18-04-2025,04-07-2025,P1:18-04-2025@615.6 ; P2:23-05-2025@634.1 ; P3:04-07-2025@617.7,Diamond Top(60),Triple Top(70) | Diamond Top(60),29188001,Chemicals
2025-08-26,RAJESHEXPO,176.92,Stage 4 (Downtrend),41.01,185.92,307992,60.95,0.91,False,5.45,215.0,-3.11,False,Near Discount,38.59,42.85,False,Increasing,0.1211,False,False,False,20.19,182.6,False,318.15,151.73,182.6,176.2,234.94,183.15,192.63,193.5,200.0,309.55,151.11,181.0,272.0,Sideways,Moderate,34.57,Ascending Channel,77,21-02-2025,15-08-2025,UL1:21-02-2025@185.22 ; UL2:18-04-2025@193.7 ; UL3:16-05-2025@203.07 ; UL4:18-07-2025@203.68 ; LL1:14-03-2025@156.12 ; LL2:09-05-2025@181.33 ; LL3:20-06-2025@183.12 ; LL4:15-08-2025@176.15,Double Top(66) | Rounding Top(59),Ascending Channel(77) | Double Top(66) | Rounding Top(59),94916317,Textiles & Apparel
2025-08-26,TARC,164.39,Stage 2 (Uptrend),46.92,157.45,326894,48.6,0.72,False,5.37,216.0,-0.91,False,Near Discount,40.97,39.1,False,Decreasing,0.2093,False,False,False,23.45,165.9,False,266.1,103.6,166.76,161.49,184.85,170.37,183.23,171.47,166.14,269.95,103.22,175.0,380.0,Sideways,Moderate,40.03,No Clear Pattern,0,,,,,No Clear Pattern,22225078,Real Estate Operations
2025-08-26,RATNAMANI,2393.2,Stage 4 (Downtrend),34.02,2660.67,22402,66.87,1.39,False,5.36,217.0,-2.0,False,Near Discount,36.83,39.85,False,Increasing,0.187,False,False,False,38.21,2442.0,False,3859.45,2323.4,2456.9,2380.0,3091.42,2440.18,2682.94,2716.39,2859.08,3978.5,2256.0,591.0,133.0,Downtrend,Strong,26.88,Triple Top,70,23-05-2025,11-07-2025,P1:23-05-2025@2877.2 ; P2:13-06-2025@2888.6 ; P3:11-07-2025@2903.0,Broadening Formation(68),Triple Top(70) | Broadening Formation(68),-850159,Metals & Mining
2025-08-26,TAJGVK,422.45,Stage 1/3 (Neutral),51.43,429.23,126828,55.86,0.39,False,5.36,217.0,-2.62,True,Near Premium,50.15,20.01,False,Decreasing,0.1295,False,True,True,17.92,433.8,False,514.65,286.9,437.25,420.25,400.78,421.07,414.03,420.87,411.03,528.1,281.05,301.0,663.0,Sideways,Moderate,38.41,Double Bottom,82,20-06-2025,15-08-2025,P1:20-06-2025@398.75 ; P2:15-08-2025@402.2,Falling Wedge(81),Double Bottom(82) | Falling Wedge(81),19891236,Hotels & Entertainment Services
2025-08-26,ANUP,2236.4,Stage 4 (Downtrend),35.58,2827.73,23935,55.37,0.64,False,5.35,219.0,-2.04,False,Near Discount,31.89,42.05,False,Decreasing,0.28,False,False,False,38.02,2283.0,False,3741.75,1609.3,2304.8,2221.0,2675.52,2408.98,2608.49,2792.7,3015.4,3859.4,1942.4,580.0,431.0,Downtrend,Strong,43.75,Double Top,66,06-06-2025,11-07-2025,P1:06-06-2025@2796.4 ; P2:11-07-2025@2849.4,Long-term Rounding Top(59),Double Top(66) | Long-term Rounding Top(59),2481016,"Machinery, Equipment & Components"
2025-08-26,MANINDS,390.75,Stage 2 (Uptrend),54.75,335.06,135667,48.69,0.31,False,5.3,220.0,-2.23,True,Near Premium,41.14,17.74,False,Decreasing,0.2231,False,False,False,17.91,399.65,False,493.75,210.02,399.65,385.9,351.88,420.8,417.2,369.08,332.67,475.0,201.55,284.0,723.0,Sideways,Moderate,56.22,Broadening Formation,68,27-12-2024,01-08-2025,H1:10-01-2025@331.8 ; H2:01-08-2025@437.3 ; L1:27-12-2024@324.5 ; L2:13-06-2025@374.55,,Broadening Formation(68),24750840,Metals & Mining
2025-08-26,PANACEABIO,394.7,Stage 1/3 (Neutral),44.58,435.3,134021,52.56,0.68,False,5.29,221.0,-2.13,False,Near Premium,41.99,32.17,False,Decreasing,0.1014,False,False,False,15.49,403.3,False,566.2,119.05,403.9,388.7,342.62,410.57,416.77,458.29,429.38,581.9,188.31,286.0,403.0,Sideways,Moderate,54.17,Double Top,78,18-07-2025,15-08-2025,P1:18-07-2025@429.1 ; P2:15-08-2025@420.25,Symmetrical Triangle(74),Double Top(78) | Symmetrical Triangle(74),30082534,Pharmaceuticals
2025-08-26,KINGFA,4235.2,Stage 2 (Uptrend),64.22,3234.5,12498,37.75,0.54,False,5.29,221.0,-2.25,True,Near Premium,63.33,9.89,False,Decreasing,0.4642,False,True,True,36.13,4332.5,False,4570.2,1844.2,4410.2,4205.0,3207.2,3794.26,3554.32,3356.84,3215.06,4699.9,2550.0,667.0,522.0,Uptrend,Strong,64.39,No Clear Pattern,0,,,,,No Clear Pattern,803117,Chemicals
2025-08-26,SANOFI,5104.0,Stage 4 (Downtrend),34.43,5768.49,10295,63.5,0.81,False,5.25,223.0,-2.19,False,Discount,29.77,32.84,False,Decreasing,0.1898,False,False,False,47.12,5218.5,False,7426.55,4986.85,5246.5,5074.0,6206.7,5309.72,5731.96,5933.7,5865.23,7600.0,4902.0,691.0,320.0,Downtrend,Strong,25.55,Triple Top,70,25-04-2025,27-06-2025,P1:25-04-2025@6273.0 ; P2:16-05-2025@6286.0 ; P3:27-06-2025@6192.0,Broadening Formation(68),Triple Top(70) | Broadening Formation(68),195379,Pharmaceuticals
2025-08-26,WELENT,467.95,Stage 4 (Downtrend),44.08,490.67,111824,58.32,0.64,False,5.23,224.0,-1.42,False,Near Discount,45.59,28.56,False,Decreasing,0.1513,False,False,True,30.17,474.7,False,651.2,411.55,475.0,465.1,531.38,467.5,497.87,497.96,516.04,655.0,400.05,317.0,431.0,Downtrend,Strong,33.18,Flag Pattern (Bull Flag),84,17-12-2024,28-01-2025,PoleS:17-12-2024@585.9 ; PoleE:08-01-2025@646.9 ; Consol:28-01-2025@598.8,Triple Top(70) | Double Top(66) | Rounding Top(59),Flag Pattern (Bull Flag)(84) | Triple Top(70) | Double Top(66) | Rounding Top(59),11015626,Construction & Engineering
2025-08-26,CUPID,38.72,Stage 2 (Uptrend),82.78,23.08,1349814,39.68,0.26,False,5.23,224.0,-1.25,True,Premium,69.32,2.39,False,Decreasing,0.168,False,True,True,44.06,39.21,False,39.17,13.1,39.36,38.52,26.13,37.64,31.1,25.44,21.19,39.66,12.7,63.0,757.0,Uptrend,Strong,34.73,No Clear Pattern,0,,,,,No Clear Pattern,109908442,Personal & Household Products & Services
2025-08-26,VISHNU,500.75,Stage 2 (Uptrend),53.07,475.29,104144,49.61,0.16,False,5.22,226.0,-2.57,True,Near Premium,49.76,15.95,False,Decreasing,0.2193,False,False,False,12.12,513.95,False,569.7,285.15,515.65,496.45,427.42,501.72,512.34,492.37,458.74,595.8,336.0,329.0,823.0,Sideways,Weak,54.75,Ascending Channel,73,07-02-2025,08-08-2025,UL1:07-02-2025@460.3 ; UL2:28-03-2025@456.4 ; UL3:13-06-2025@552.85 ; UL4:01-08-2025@540.45 ; LL1:28-02-2025@397.7 ; LL2:04-04-2025@419.1 ; LL3:02-05-2025@424.8 ; LL4:08-08-2025@476.3,,Ascending Channel(73),16133370,Chemicals
2025-08-26,GALAXYSURF,2237.0,Stage 4 (Downtrend),41.85,2312.42,23144,73.4,1.0,False,5.18,227.0,-1.06,False,Near Discount,32.34,33.62,False,Decreasing,0.2814,False,False,False,36.89,2261.0,False,3336.75,2048.35,2261.1,2213.3,2692.55,2406.33,2504.55,2367.83,2429.48,3370.0,2020.55,583.0,230.0,Downtrend,Strong,26.64,No Clear Pattern,0,,,,,No Clear Pattern,887426,Chemicals
